City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
387,el alto,75,BO,1558378857,19,-16.5,-68.19,57.2,14.99
388,geraldton,75,CA,1558378869,43,49.72,-86.95,55.4,11.41
389,souillac,1,FR,1558378869,59,45.6,-0.6,62.6,11.41
390,la ronge,40,CA,1558378869,33,55.1,-105.3,62.6,10.29
391,namibe,0,AO,1558378870,74,-15.19,12.15,71.7,17.4
392,westport,20,IE,1558378845,66,53.8,-9.52,55.99,9.17
393,juiz de fora,20,BR,1558378833,44,-21.76,-43.35,75.2,8.05
394,lagos,20,NG,1558378870,83,6.46,3.39,82.4,3.36
395,half moon bay,90,US,1558378692,67,37.46,-122.43,62.01,9.17
396,nelson bay,2,AU,1558378870,93,-32.72,152.14,59.0,3.36
397,tuatapere,71,NZ,1558378871,88,-46.13,167.69,48.0,1.99
398,grindavik,75,IS,1558378871,100,63.84,-22.43,51.01,9.17
399,xining,76,CN,1558378797,47,36.62,101.77,44.7,1.21
400,kieta,97,PG,1558378871,72,-6.22,155.63,82.5,4.09
401,kalabo,47,ZM,1558378871,42,-15.0,22.67,69.9,4.72
402,sambava,7,MG,1558378871,99,-14.27,50.17,70.98,1.5
403,wawa,90,NG,1558378872,38,9.9,4.41,94.92,4.88
404,manama,0,AE,1558378872,52,25.33,56.02,91.4,14.99
405,labuan,75,BN,1558378808,88,5.28,115.24,80.6,5.21
406,wexford,75,US,1558378845,53,40.63,-80.06,75.99,19.46
407,kyren,100,RU,1558378872,57,51.68,102.13,38.04,5.79
408,boquira,20,BR,1558378872,40,-12.82,-42.73,88.62,5.1
409,bathsheba,20,BB,1558378792,58,13.22,-59.52,86.0,18.34
410,ogbomosho,97,NG,1558378873,61,8.13,4.25,84.66,8.72
411,longyearbyen,75,NO,1558378873,74,78.22,15.63,28.4,5.82
412,diu,0,IN,1558378873,75,20.71,70.98,83.04,12.82
413,shebalino,100,RU,1558378873,68,51.29,85.68,53.52,7.29
414,kalat,47,PK,1558378846,44,29.03,66.58,66.84,4.0
415,hare bay,75,CA,1558378874,64,48.86,-53.99,46.0,17.22
416,kirkuk,0,IQ,1558378874,16,35.47,44.4,86.82,7.36
417,tabou,84,CI,1558378874,82,4.42,-7.36,80.88,4.9
418,ahipara,99,NZ,1558378875,100,-35.17,173.16,55.0,9.51
419,byron bay,40,AU,1558378875,93,-28.65,153.62,63.0,4.7
420,isangel,13,VU,1558378875,76,-19.55,169.27,74.76,20.18
421,saint-joseph,75,FR,1558378875,93,43.56,6.97,64.0,3.36
422,susuman,0,RU,1558378875,75,62.78,148.15,22.38,3.15
423,plattling,100,DE,1558378876,86,48.78,12.88,55.99,3.71
424,arenapolis,27,BR,1558378876,34,-14.45,-56.85,89.52,3.94
425,tocopilla,79,CL,1558378876,94,-22.09,-70.2,61.8,17.07
426,arroyo,75,US,1558378876,49,41.39,-78.88,75.0,21.92
427,hastings,0,NZ,1558378877,93,-39.64,176.84,42.18,2.64
428,okhotsk,87,RU,1558378877,77,59.36,143.24,41.46,6.53
429,maniitsoq,1,GL,1558378877,76,65.42,-52.9,40.02,8.08
430,meulaboh,100,ID,1558378877,81,4.14,96.13,81.6,5.88
431,cartagena del chaira,98,CO,1558378878,89,1.33,-74.84,79.62,3.22
432,macau,70,BR,1558378878,65,-5.11,-36.64,86.1,13.85
433,svodin,0,SK,1558378878,72,47.91,18.5,63.0,6.93
434,victoria,75,BN,1558378812,88,5.28,115.24,80.6,5.21
435,dong xoai,100,VN,1558378870,71,11.53,106.92,83.76,5.44
436,zaysan,43,KZ,1558378879,47,47.47,84.87,59.46,10.83
437,sioux lookout,40,CA,1558378879,44,50.1,-91.92,59.0,6.93
438,waipawa,0,NZ,1558378879,93,-39.94,176.59,33.01,2.64
439,vila do maio,20,CV,1558378879,54,15.13,-23.22,80.6,13.87
440,brae,99,GB,1558378879,87,60.4,-1.35,51.8,4.7
441,russkiy aktash,20,RU,1558378880,80,55.04,52.12,41.0,11.18
442,kokstad,51,ZA,1558378831,33,-30.55,29.42,57.12,3.65
443,lucapa,65,AO,1558378880,48,-8.42,20.74,78.36,2.73
444,birjand,0,IR,1558378880,26,32.86,59.22,71.6,9.17
445,ingham,24,AU,1558378880,97,-18.65,146.16,64.32,3.29
446,henties bay,0,NA,1558378880,91,-22.12,14.28,59.0,5.99
447,tilichiki,99,RU,1558378881,87,60.47,166.1,33.9,4.41
448,doha,15,QA,1558378609,78,25.29,51.53,84.2,2.24
449,makakilo city,75,US,1558378845,69,21.35,-158.09,82.99,11.41
450,lorengau,100,PG,1558378869,89,-2.02,147.27,77.46,1.12
451,anan,90,JP,1558378881,93,33.91,134.64,66.2,5.82
452,synya,29,RU,1558378882,68,65.37,58.04,32.28,8.55
453,thanatpin,75,MM,1558378882,83,17.29,96.58,82.4,4.7
454,altagracia de orituco,96,VE,1558378882,33,9.86,-66.38,89.52,5.26
455,anqing,55,CN,1558378882,34,30.51,117.04,64.68,4.05
456,nome,40,US,1558378882,62,30.04,-94.42,87.8,12.75
457,lahaina,20,US,1558378883,61,20.87,-156.68,82.4,11.41
458,hereford,40,GB,1558378883,59,52.06,-2.72,64.0,3.36
459,san ramon de la nueva oran,100,AR,1558378883,97,-23.13,-64.33,63.42,2.13
460,manuk mangkaw,99,PH,1558378883,68,4.8,119.85,86.1,5.57
461,prainha,100,BR,1558378652,69,-1.8,-53.48,86.1,4.14
462,pacific grove,90,US,1558378883,77,36.62,-121.92,64.0,4.7
463,tam ky,20,VN,1558378884,78,15.57,108.48,82.4,4.7
464,atasu,100,KZ,1558378884,52,48.68,71.64,55.32,12.21
465,seshcha,1,RU,1558378884,72,53.73,33.34,61.62,6.11
466,norilsk,75,RU,1558378884,92,69.35,88.2,15.8,29.08
467,los teques,40,VE,1558378674,66,10.35,-67.04,87.01,3.36
468,san cristobal,75,EC,1558378885,37,-0.39,-78.55,71.6,4.7
469,san ramon,75,NI,1558378828,65,12.92,-85.84,77.0,5.55
470,horta,40,ES,1558378885,72,41.43,2.16,64.99,6.93
471,poum,75,MK,1558378885,71,41.28,20.71,53.6,5.82
472,sawtell,90,AU,1558378885,93,-30.38,153.1,57.2,3.36
473,seoul,1,KR,1558378758,93,37.57,126.98,55.4,4.7
474,plettenberg bay,98,ZA,1558378886,74,-34.05,23.37,55.32,7.18
475,oranjestad,20,AW,1558378652,62,12.52,-70.03,87.8,25.28
476,belmonte,60,PT,1558378886,58,40.36,-7.35,63.0,7.0
477,bundaberg,0,AU,1558378886,93,-24.87,152.35,61.0,6.93
478,samarinda,52,ID,1558378886,98,-0.5,117.14,75.3,2.08
479,zhezkazgan,87,KZ,1558378887,45,47.8,67.71,56.04,13.85
480,abonnema,75,NG,1558378887,83,4.71,6.79,80.6,11.41
481,narok,35,KE,1558378887,91,-1.09,35.87,56.76,6.64
482,muravlenko,28,RU,1558378887,89,63.79,74.5,34.98,7.83
483,necochea,100,AR,1558378887,47,-38.55,-58.74,59.0,5.99
484,talcahuano,40,CL,1558378827,66,-36.72,-73.12,55.4,6.93
485,san-pedro,92,CI,1558378888,89,4.75,-6.64,78.9,3.56
486,bismarck,1,US,1558378843,50,46.81,-100.78,60.8,16.11
487,pinotepa de don luis,21,MX,1558378888,37,16.43,-97.98,95.1,7.47
488,mizan teferi,59,ET,1558378888,80,6.99,35.58,63.42,3.06
489,bonfim,20,BR,1558378888,39,-20.33,-44.24,82.4,8.05
490,oga,94,NG,1558378889,72,8.18,5.65,80.88,8.28
491,bouca,68,CF,1558378889,51,6.51,18.28,83.94,4.12
492,bolobo,95,CD,1558378889,57,-2.17,16.23,83.94,2.33
493,nuuk,20,GL,1558378889,70,64.17,-51.74,42.8,8.05
494,baylo,1,PH,1558378889,69,7.85,126.06,77.0,1.07
495,fuxin,4,CN,1558378889,40,42.02,121.65,56.94,11.95
496,chernaya kholunitsa,90,RU,1558378890,52,58.85,51.72,42.9,5.82
497,havelock,1,US,1558378595,51,34.88,-76.9,88.0,12.75
498,traverse city,75,US,1558378672,62,44.76,-85.62,54.0,14.99
499,champoton,20,MX,1558378890,39,19.35,-90.72,95.0,11.41
500,mandalgovi,0,MN,1558378890,36,45.76,106.27,48.66,1.34
501,delemont,75,CH,1558378890,93,47.36,7.34,57.2,11.41
502,chauk,67,MM,1558378891,41,20.89,94.82,91.5,5.55
503,kambove,15,CD,1558378891,91,-10.88,26.6,62.52,3.36
504,tutoia,75,BR,1558378891,79,-2.76,-42.27,86.0,6.93
505,touros,52,BR,1558378891,75,-5.2,-35.46,84.12,15.88
506,babati,59,TZ,1558378891,97,-4.21,35.75,55.5,6.11
507,graaff-reinet,19,ZA,1558378808,53,-32.25,24.53,60.0,13.87
508,noumea,0,NC,1558378811,77,-22.28,166.46,64.4,2.24
509,pilot butte,40,CA,1558378892,33,50.48,-104.42,59.0,10.29
510,atar,1,MR,1558378892,12,20.52,-13.05,95.0,9.17
511,valenca do piaui,58,BR,1558378892,67,-6.41,-41.75,84.66,5.37
512,natchez,1,US,1558378892,74,31.56,-91.4,87.01,6.93
513,denpasar,20,ID,1558378866,94,-8.65,115.22,80.6,8.05
514,loikaw,100,MM,1558378892,85,19.67,97.21,69.18,3.4
515,madaoua,71,NE,1558378892,18,14.07,5.96,104.1,3.36
516,malindi,75,KE,1558378808,88,-3.22,40.12,77.0,9.17
517,along,28,IN,1558378893,92,28.17,94.8,53.88,4.54
518,bonito,0,BR,1558378893,49,-21.13,-56.49,84.3,7.72
519,saint anthony,90,US,1558378893,81,43.97,-111.68,45.0,3.36
520,high prairie,0,CA,1558378893,34,55.43,-116.48,61.8,16.46
521,high rock,75,BS,1558378893,83,26.63,-78.28,75.2,12.75
522,raudeberg,20,NO,1558378894,76,61.99,5.14,69.8,4.7
523,kununurra,75,AU,1558378894,58,-15.77,128.74,82.4,6.93
524,mogadishu,79,SO,1558378801,79,2.04,45.34,80.88,9.78
525,mecca,1,SA,1558378872,48,21.43,39.83,88.62,1.74
526,viedma,14,AR,1558378894,41,-40.81,-62.99,58.56,10.98
527,tomatlan,0,MX,1558378894,59,19.93,-105.25,84.66,7.9
528,lyuban,39,BY,1558378625,68,52.8,28.0,67.92,12.15
529,bonavista,59,CA,1558378895,74,48.65,-53.11,44.01,15.99
530,hirara,37,JP,1558378895,67,24.8,125.28,75.48,26.15
531,russell,75,AR,1558378895,71,-33.01,-68.8,50.0,12.75
532,burns lake,66,CA,1558378895,62,54.23,-125.76,56.4,5.21
533,hakkari,0,FI,1558378896,46,61.34,23.75,69.8,5.82
534,marzuq,84,YE,1558378896,36,14.4,46.47,79.44,6.02
535,villaviciosa,20,ES,1558378896,71,43.48,-5.43,59.0,6.93
536,padang,100,ID,1558378896,82,-0.92,100.36,81.24,7.65
537,matam,1,SN,1558378897,14,15.66,-13.26,102.12,11.61
538,la seyne-sur-mer,0,FR,1558378897,72,43.1,5.88,69.01,2.24
539,palu,72,ID,1558378897,80,-0.9,119.87,78.72,3.83
540,talmenka,40,RU,1558378897,76,53.82,83.56,51.8,11.18
541,tamworth,64,AU,1558378897,87,-31.09,150.93,44.6,5.82
542,perth,20,GB,1558378872,82,56.4,-3.43,59.0,3.36
543,yabrud,0,SY,1558378840,32,33.97,36.66,80.6,8.05
544,paraiso,5,MX,1558378898,4,24.01,-104.61,84.2,16.11
545,veraval,0,FR,1558378898,62,49.65,0.71,61.0,8.05
546,novyy urgal,100,RU,1558378899,93,51.07,132.56,49.74,2.68
547,tongren,4,CN,1558378899,64,27.72,109.18,55.86,2.84
